HVAC,Light,Appliance,Misc.,Outdoor equipment
826082.841,59355.83643,356187.9426,187827.3571,3045.735
825809.8989,59355.83643,356187.9426,187827.3571,3045.735
825543.1445,59355.83643,356187.9426,187827.3571,3045.735
825280.5611,59355.83643,356187.9426,187827.3571,3045.735
825023.2263,59355.83643,356187.9426,187827.3571,3045.735
824769.6401,59355.83643,356187.9426,187827.3571,3045.735
824519.3955,59355.83643,356187.9426,187827.3571,3045.735
824271.4398,59355.83643,356187.9426,187827.3571,3045.735
824027.1269,59355.83643,356187.9426,187827.3571,3045.735
823785.0699,59355.83643,356187.9426,187827.3571,3045.735
823544.3434,59355.83643,356187.9426,187827.3571,3045.735
823263.212,59355.83643,356187.9426,187827.3571,3045.735
822838.1116,59355.83643,356187.9426,187827.3571,3045.735
822402.1797,59355.83643,356187.9426,187827.3571,3045.735
821967.1814,59355.83643,356187.9426,187827.3571,3045.735
821541.1338,59355.83643,356187.9426,187827.3571,3045.735
821112.322,59355.83643,356187.9426,187827.3571,3045.735
820682.0592,59355.83643,356187.9426,187827.3571,3045.735
820302.3661,59355.83643,356187.9426,187827.3571,3045.735
820067.4165,59355.83643,356187.9426,187827.3571,3045.735
819843.4985,59355.83643,356187.9426,187827.3571,3045.735
819621.3292,59355.83643,356187.9426,187827.3571,3045.735
819399.955,59355.83643,356187.9426,187827.3571,3045.735
819179.1052,59355.83643,356187.9426,187827.3571,3045.735
818971.8257,59355.83643,356187.9426,187827.3571,3045.735
818752.428,59355.83643,356187.9426,187827.3571,3045.735
818535.1164,59355.83643,356187.9426,187827.3571,3045.735
818318.4979,59355.83643,356187.9426,187827.3571,3045.735
818103.344,59355.83643,356187.9426,187827.3571,3045.735
817889.0073,59355.83643,356187.9426,187827.3571,3045.735
817675.051,59355.83643,356187.9426,187827.3571,3045.735
817462.0288,59355.83643,356187.9426,187827.3571,3045.735
817250.6046,59355.83643,356187.9426,187827.3571,3045.735
817039.9064,59355.83643,356187.9426,187827.3571,3045.735
799494.7578,59355.83643,356187.9426,187827.3571,3045.735
798526.2591,59355.83643,356187.9426,187827.3571,3045.735
797473.8632,59355.83643,356187.9426,187827.3571,3045.735
796517.2568,59355.83643,356187.9426,187827.3571,3045.735
798274.4284,59355.83643,356187.9426,187827.3571,3045.735
797276.6871,59355.83643,356187.9426,187827.3571,3045.735
796418.5548,59355.83643,356187.9426,187827.3571,3045.735
795632.5776,59355.83643,356187.9426,187827.3571,3045.735
